,title,Topic,summary
165,멜로가 체질,Topic1,모든 등장인물의 특색 있는 설정과 캐릭터가 재미있게 잘 표현된 거 같다
166,멜로가 체질,Topic1,은정이의 이야기에는 슬픔이 있지만 감동도 있다 주변에 좋은 사람들이 많다는 건 본인이 좋은 사람이었기 때문이 아닐까
167,멜로가 체질,Topic1,감독의 역량이 스토리와 대사 캐릭터로 완벽하게 표현된 드라마
168,멜로가 체질,Topic1,그저 재기발랄한 코미디 영화 감독인 줄 알았던 이병헌 감독의 작품이라는 것이 믿어지지 않을 정도다 너무 좋다 이 드라마는
169,멜로가 체질,Topic1,내 체질에 딱인 유머들이 한가득 보는 내내 미친 듯이 낄낄거리게 되지만 그 웃음의 근원이 대부분 공감이라는 것이 이 드라마의 힘 혹은 이병헌 감독의 힘
170,멜로가 체질,Topic2,대사를 주고받을 때마다 소소하게 웃게 되는 작품이다 캐릭터들의 매력도 잘 그려내서 재미있게 볼 수 있었다
171,멜로가 체질,Topic2,참 예쁜 작품이다 특히나 드라마에 나오는 주옥같은 대사가 일품이다
172,멜로가 체질,Topic2,재밌다 배우들의 연기가 돋보였다 버리는 캐릭터 하나 없이 모두 흥미로웠다
173,멜로가 체질,Topic2,담백하면서도 주옥같은 대사들에 빠져드는 매력적인 드라마 하나같이 매력적인 배우들
174,멜로가 체질,Topic2,자칫 어색할 수 있는 대사들이 많은데 배우들이 맛깔나게 잘 살린다 화부터 엔딩까지 깔끔하고 재밌던 잘 만든 작품
175,멜로가 체질,Topic3,화 정도로 마무리했다면 미친 듯한 텐션을 유지할 수 있었을 텐데 감독님이 회차를 원하셨다면 몰라도
176,멜로가 체질,Topic3,당신이 좋아한단 이유 하나만으로 끝까지 봤다 나도 이 드라마의 팬이 되었고 이에 대해 웃으며 얘기 나눌 수 있었던 순간들이 참 좋았다고 백을 꾹 참고 공통 분모를 나누었다
177,멜로가 체질,Topic3,그냥 이유는 모르겠는데 마지막 회를 보며 마음이 벅차 오르며 첫 화에서 서로 사랑해라고 주고받았던 장면이 오버랩되며 나도 이유 없이 사랑한다고 말하고 싶었다 사랑해 사랑해 방울토마토해 사랑해 사랑해
178,멜로가 체질,Topic3,청춘 시대 대 버전 같다 너무 재밌다 아름답고 그들의 우정이 사랑이 부럽다
179,멜로가 체질,Topic3,편 보고 확신했다 평점으로는 별 다섯 개 궁금했다 별 다섯 개의 평가가 얼마나 아쉬울지 울고 웃고 후벼파고 짜릿하고 애잔하며 감동시킬지 지금은 그저 궁금하고 설레고 기쁘며 행복할 뿐이다 편
180,괴물,Topic0,간만에 본 웰메이드 드라마나 신하균 좋아했었지 그의 서슬어린 눈빛과 미소
181,괴물,Topic0,화부터 진정한 재미가 시작된다 저 조그만 동네에 탐욕과 거짓이 얽히고 섥혀 죄를 지은 사람이 너무나 많아 후반부는 정신이 없을 정도로 복잡하다
182,괴물,Topic0,내게도 절망이 찾아왔을 때 이겨낼 힘이 존재할까
183,괴물,Topic0,각 회차 마지막 부분엔 무조건 소리를 지르게 되어 있는 드라마
184,괴물,Topic0,화 엔딩과 화엔딩의 대비만으로도 충분히 역작
185,괴물,Topic1,앞부분의 긴장감에 비해 늘어지는 뒷부분 시즌개 있는 드라마를 리메이크한 것처럼 전반부와 후반부가 다른 느낌 그래도 웬만한 드라마들보다는 빠른 호흡으로 진행되서 지루하지 않게 봤다
186,괴물,Topic1,단 한 가지의 목적만으로 나아간 삶에 사실은 내가 없었음을 모든 게 끝나고 아주 오랜 시간이 흘러서야 시작되는 삶도 있는 것이다
187,괴물,Topic1,부작으로 하고 쓸데없는 유머 오글거리는 대사만 좀 줄였으면 진짜 엄청난 대작이었을 듯
188,괴물,Topic1,엄청 몰입도가 있는 영화는 아니지만 스토리가 탄탄한 영화라고 생각함
189,괴물,Topic1,스토리 인물 간의 관계는 상당히 복잡하게 얽혀 있다 그런 의미에서는 반전의 반전 그러나 드라마 초반부에 감정 이입을 할 등장인물을 찾을 수 없단 점에서 아쉽다
190,괴물,Topic2,배우의 연기도 연출도 각본도 모든 것이 괴물같은 드라마
191,괴물,Topic2,괴물은 누구인가 너인가 나인가 우리인가 이 짧은 문장으로 모든 내용을 보여주었다고 생각한다 드라마에서 진정한 괴물이 누군지 알고 있음에도 불구하고 모두 다 괴물 같은 모습들 어찌 의심하지 않을 수 있겠는가
192,괴물,Topic2,만양읍의 분위기와 어울리는 건조한 수사물 특히 조연 배우들의 연기가 좋았다
193,괴물,Topic2,연출과 음악과 하나같이 힘이 잔뜩 들어가 있어서 보기만 해도 지치는 느낌근데 또 끝까지 다 보게 됨배우들의 연기가 너무 좋아서 여진구 배우가 연기를 못해 보일 정도임
194,괴물,Topic2,괴물을 잡기 위해 괴물이 되려 했는데 이미 나 빼고 모두 괴물이었다 극본보다 연출이 연출보다 연기가 더 좋다
195,괴물,Topic3,심연을 오랫동안 들여다본다면 심연 또한 우리를 들여다보게 될 것이다
196,괴물,Topic3,회까지 역대 최고를 다툴 만큼 엄청나다 회부터 내 목을 조르던 끈이 살짝 느슨해지면서 조금 편해진다 그 조금의 편해짐이 너무 너무 아쉬웠다
197,괴물,Topic3,인생 드라마를 찾아버렸다 작감배음 등등 등 중 하나도 빠지지 않음 두고두고 오래오래 기억하고 다시 보고 사랑할 듯
198,괴물,Topic3,단 한 순간도 단 한 인물에게서도 눈을 뗄 수 없게 만드는 마법 같은 이야기
199,괴물,Topic3,강진묵 아니 소장님 죽을 때까진 역대급 나오나 싶었다 다만 그 이후로 힘이 좀 빠지는 게 느껴진다
200,모범택시,Topic0,꽤 통쾌하다 제대로 처단하지 못한 악을 악으로라도 처단할 수 있는 저 세계관이 부럽기도 하다
201,모범택시,Topic0,마지막 회 피피엘 덩어리만 아니었다면 참 깔끔하고 오락 교훈 둘 다 잘 가진 듯
202,모범택시,Topic0,더 이상 공권력이 짚의 방패가 되지 않길 바라며
203,모범택시,Topic0,사이다 뚜껑만 따고 하수구에 버린 느낌 복수가 이걸로 끝이야 첫번째 복수젓갈사장 복수만 통쾌 상쾌했다
204,모범택시,Topic0,속이 시원하기도 하고 조마조마하기도 하고 악이 많은 건 알지만 이렇게 후덜덜 어디선가 또 선한 피해자가 발생하고 있을 끊임없이 준동하는 세상 김의성의 선한 이미지가 생각보다 안 어울린다 맨날 범죄에 속한 이미지만 있어서 이솜 시즌투를 준비하는 건가 박진희도 어울림
205,모범택시,Topic1,이제훈씨 상당히 멋있네요 드라마 분위기랑도 잘 어울리고
206,모범택시,Topic1,뒷심이 좀 부족하긴 했지만 그 의미만으로도 충분한
207,모범택시,Topic1,보이스피싱편 이제훈 옷 보는 재미로 봄
208,모범택시,Topic1,실화들을 바탕으로 한 에피들이 이 드라마를 더 관심가게 했다 어쩌면 사람들은 이런 자경단을 더 원할지도 모르겠다 시즌를 기다린다 부작
209,모범택시,Topic1,중반부의 루즈함을 점차 조이면서 소재가 갖는 좋은 점들을 팽팽하게 펴내기 시작했다 보다 긴 호흡으로 보아도 재밌겠다는 기대 어린 상상
210,모범택시,Topic2,시원한 맛에 보고 싶었는데 왜 자꾸 고구마가 되나
211,모범택시,Topic2,시즌를 기다리며 이제 훈 연기 미쳤당 오글거리는 상남자 조선족 역할 목소리 갸쩔엉
212,모범택시,Topic2,웹툰을 드라마로 옮길 때에는 각색을 똑비로 해야지 어설프고 아쉬운 점이 많이 보였다 이제훈과 이솜이 연기를 못하는 배우는 아닌데 배역을 잘못 맡은 것 같다 어쩌면 뮤지컬 연기가 이 드라마에 잘 맞은 게 아닐까
213,모범택시,Topic2,복수는 또 다른 복수을 만들어낼 뿐이라는 걸 잘 보여주었다고 생각한다 그들이 정의롭다 생각할 뻔했지만 그래도 아직까진 난 그 누구도 그들을 심판할 권리는 없다고 생각한다
214,모범택시,Topic2,이 나은 대타 표예진은 신의한수였고 근래 나온 권선징악 작품 중 단연 으뜸이다
215,모범택시,Topic3,원래 자리로 새로운 자리로 혹은 발길이 닫는 곳으로 다 결국인 각자의 자리로 과거의 아픔도 추억이 되길 바라며 다시 시작 허술한 법이 견고해질 때까지
216,모범택시,Topic3,모범택시가 없어도 되는 세상이 오기를
217,모범택시,Topic3,이런 내용의 드라마가 공감을 얻지 못해야 하는데 공감이 간다는 데에서 오는 씁쓸함이 있다
218,모범택시,Topic3,보면서 너무 많이 울었다나 말고 진짜 격었던 사람들은 이걸 보게 되면 얼마나 더 힘들까 그래도 이런 걸 얘기하는 곳이 없어서 이거라도 있어야 되지 않을까 한 초 생각해 본다고 발이 정말 필요한 건데 차가 해를 꼭 품고 가야 하는 건가
219,모범택시,Topic3,보여주는 내용이 좋고 의미있는데 너무 자극적이고 잔인한 장면이 꽤 많음
220,미스터 션샤인,Topic0,나약한 조선과 그런 조선이라도 구하려는 사람들 그리고 이방인
221,미스터 션샤인,Topic0,그들이 지킨 조선대한민국은 백 년 뒤에 선진국 반열에 올랐다
222,미스터 션샤인,Topic0,왓챠에서 미스터션샤인을 볼 수 없다니 올려주세요
223,미스터 션샤인,Topic0,미생 이후 재밌게 본 드라마이고 온래 니꼬좌나 성대모사 연습 중이다
224,미스터 션샤인,Topic0,고애신이 석자로 미스터션샤인은 설명되어야 한다
225,미스터 션샤인,Topic1,영상미랑 스토리는 정말 좋았는데 남주인공 때문에 몰입이 안 될 때가 있었다
226,미스터 션샤인,Topic1,과한 만 빼면 재미와 소재 그리고 캐릭터가 가득해서 여러 종류의 과일이 꽉 찬 과일 바구니 같은 드라마
227,미스터 션샤인,Topic1,암흑의 시대에도 불꽃 같은 사람들이 있었음을 어차피 피었다 질 꽃이면 제일 뜨거운 불꽃이고 싶었다 영상 진짜 최고다
228,미스터 션샤인,Topic1,이 사건이 상상속 영화가 아니라 사실이라 그러니 눈물이 더 나지
229,미스터 션샤인,Topic1,뜨겁지만 끓지 않는 시대에서 평행선 사이로 포옹할 거리에서 가장 차가운 불꽃과 가장 뜨거운 하늘 그 가운데서
230,미스터 션샤인,Topic2,김은숙 작가에 팬이기도 하지만 탄탄한 연기와 좋은 스토리나 무랄 것 없었다
231,미스터 션샤인,Topic2,싫은 부분도 싫은 배우도 있지만 연기도 연출도 음악도 너무 좋아서 그냥 어쩔 수가 없다 너무 좋아
232,미스터 션샤인,Topic2,스토리 캐릭터 미장센 음악 모든 것이 매력적
233,미스터 션샤인,Topic2,연출과 구도 배우들의 연기까지 절로 흥이 나는 조합일세
234,미스터 션샤인,Topic2,김은숙 작가의 명필에 놀라고 배우들의 연기력에 놀람
235,미스터 션샤인,Topic3,김태리 정말 후유 사람에 대한 사랑도 나라에 대한 사랑도 한결같다 눈부신 드라마였다
236,미스터 션샤인,Topic3,의병 또 의병 다시 한번 의병 의병은 죽지 않는다
237,미스터 션샤인,Topic3,재밌대서 회까진 참고 봤는데 언제 재밌어지는 건데 끝까지 보고 나니 로맨스가 많은 건 차치하더라도 이 소재는 곱씹어 만들고 두고두고 기억해야 하므로 별점을 높인다 세상에 제발 카르마가 있길 바란다 그 죄를 그대로 받아 다 갚아 나가길
238,미스터 션샤인,Topic3,많은 대작 중에서 유일하게 다시 정주행을 할 자신이 없는 드라마 한번의 키스신이 없었음에도 진정한 사랑을 보여 준 드라마
239,미스터 션샤인,Topic3,판타지인 듯 판타지 아닌 애처로운 감정들의 화합지 역사에 버무려졌기에 빠지는 순간 어느 순간 나도 모르게 깊어져만 간다
240,트레이서,Topic0,너가 이렇게 할거라는 걸 내가 알고 있는 걸 너가 알고 있을 줄 알고 나는 이렇게까지 준비했지의 반복인 느낌인데 황동주가 짱쎄서 너무 좋다 마지막 씬에서 오함마를 다시 잡고 출동하는 황동주 모습은 마치 토르가 망치 되찾은 그런 바이브였다 황동주 계속해서 일에 미쳐 살아줬으면 좋겠고 우리나라 비리기업 수도 없이 많으니 중앙지청이나 본청에서 조세국즈 다시 모여서 시즌 갔으면 좋겠다
241,트레이서,Topic0,재밌긴 한데 한번 흐름 놓치니까 살짝 헷깔리긴 하네
242,트레이서,Topic0,좋은 드라마 같았는데 시즌까지 달리고 나니 갈증만 더 생겼다
243,트레이서,Topic0,황동주랑 특별 근로 감독관 조장풍의 조진갑이랑 만나게 하고 싶다 유쾌상쾌통쾌하게 조져지는 사회를 구경할 수 있겠지
244,트레이서,Topic0,힘세고 강한 사이다가 우리 편 뭔소린진 몰겠는데 하여간 꿀잼
245,트레이서,Topic1,모든 상황이 너무 주인공 손바닥에서 노는 게 가장 큰 매력이자 가장 큰 흠다양한 직장인 캐릭터의 장인이 되어 가는 고아성이 귀여워 보이는 작품
246,트레이서,Topic1,나가야 하는데 다음 화를 멈추기 힘든 걸 보면 확실히 재미있다
247,트레이서,Topic1,트레이서가 잘못한 건 없는데 내가 넷플릭스 부작 부작의 스피디함에 익숙해져 버렸다 아니 사실 동계올림픽 때 방송이 끊긴 건 잘못했
248,트레이서,Topic1,스피디한 활극의 재미 국세청 소재도 독특
249,트레이서,Topic1,국세청 버젼의 비밀의 숲 느낌 작은 반전들이 너무 많고 복잡해서 큰 흐름의 반전 효과가 덜하게 느껴짐
250,트레이서,Topic2,연기 좋고 내용 괜찮은데 뭐가 이렇게 채워지지 않는지 모르겠다
251,트레이서,Topic2,시즌 끝나면 쓰려고 냄겨둬서 뭐라고 쓰려 했는지 까묵었당 그냥 가볍게 통쾌하게 재밌게 볼 수 있는 드라마 임시완의 또라이 같은데 어색하면서도 매력적인 연기가 새롭조금 아쉬운 점은 고아성 배우의 발성
